,State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Customer service calls,Churn,TOTAL MINUTES,TOTAL CALLS,TOTAL CHARGES
2162,VA,136,415,False,True,35,1,False,725.1,313,71.81
2163,KS,119,415,False,False,0,1,False,716.8,307,73.53999999999999
2164,NC,115,510,True,False,0,3,True,632.0,278,72.17
2165,MO,160,415,False,False,0,2,False,605.9,319,61.32999999999999
2166,ND,166,510,False,False,0,2,False,598.4000000000001,289,64.22
2167,CA,120,510,False,False,0,1,False,584.0,317,52.81
2168,WV,173,415,False,False,0,1,False,479.5,354,54.56
2169,IL,156,415,False,False,0,0,False,621.0,269,60.040000000000006
2170,NY,70,415,False,False,0,0,False,668.6,305,63.76
2171,NV,41,510,False,False,0,1,False,607.8,318,60.11
2172,AL,132,408,False,False,0,0,False,607.4000000000001,262,64.27000000000001
2173,KS,47,510,True,False,0,0,True,392.59999999999997,346,33.800000000000004
2174,ND,160,510,False,False,0,1,False,372.09999999999997,291,37.86
2175,OK,180,415,False,False,0,3,False,516.5,319,50.739999999999995
2176,UT,93,415,False,False,0,2,False,612.5,262,58.339999999999996
2177,OH,109,415,False,False,0,2,False,637.9,279,61.8
2178,WY,80,510,False,False,0,0,False,509.29999999999995,310,47.730000000000004
2179,NM,54,415,False,True,24,2,False,396.3,308,39.7
2180,AL,121,415,False,False,0,2,False,562.0,339,52.0
2181,DC,157,510,False,True,29,1,False,632.6,333,67.47999999999999
2182,ID,170,510,False,True,37,0,False,676.9,330,65.36
2183,AR,138,510,False,False,0,3,False,621.0,347,60.790000000000006
2184,ID,92,415,False,True,31,1,False,678.5,302,65.38
2185,TX,126,415,False,False,0,1,False,545.0,305,57.29
2186,NM,41,415,False,False,0,3,True,796.6,283,80.39
2187,WA,167,415,False,False,0,4,True,571.4,300,56.580000000000005
2188,UT,91,510,False,False,0,2,False,687.6999999999999,314,60.83
2189,RI,127,510,False,False,0,3,False,444.9,316,41.29
2190,NC,88,408,False,True,27,1,False,545.3,303,48.74
2191,RI,113,415,False,False,0,1,False,404.0,313,37.54
2192,NY,78,510,False,False,0,2,False,588.4,281,57.04
2193,TX,123,408,False,False,0,2,False,668.1999999999999,269,72.89
2194,DE,136,408,True,True,29,2,False,568.2,290,47.45
2195,MS,68,415,False,True,34,1,False,558.9,302,53.89999999999999
2196,OH,132,415,False,True,10,0,False,629.0999999999999,242,65.45
2197,LA,133,415,False,False,0,2,False,633.5,296,65.12
2198,FL,127,415,False,False,0,0,False,547.6999999999999,348,65.37
2199,WA,110,415,False,False,0,2,False,669.3,253,69.16
2200,WV,121,510,False,False,0,1,False,522.3,287,52.48000000000001
2201,NY,116,510,False,False,0,2,False,477.4,362,43.06
2202,NE,112,415,True,True,16,1,False,559.6,258,60.47
2203,PA,97,510,True,False,0,4,True,690.1,318,63.43
2204,MS,43,510,False,False,0,2,False,459.90000000000003,377,46.96
2205,IN,110,415,False,False,0,3,False,534.5,352,51.07
2206,VA,67,408,False,False,0,1,False,575.3000000000001,366,59.73
2207,MN,166,408,False,False,0,0,False,480.90000000000003,331,47.71
2208,DE,129,408,False,False,0,1,False,616.1999999999999,324,58.870000000000005
2209,OR,103,510,True,False,0,3,False,480.90000000000003,273,50.42
2210,UT,71,415,False,False,0,0,True,736.0,268,78.22
2211,CT,112,415,False,True,27,4,False,640.1,324,66.97999999999999
2212,AL,8,415,False,True,36,1,False,595.9,268,65.1
2213,TX,98,415,False,False,0,0,True,730.0999999999999,267,74.92999999999999
2214,CT,90,415,False,False,0,1,False,624.9000000000001,355,64.44
2215,MS,13,415,False,False,0,0,True,712.8,302,79.38
2216,AR,58,415,False,False,0,2,False,619.0,282,67.86
2217,CA,137,415,False,True,22,2,False,559.6,310,58.60999999999999
2218,MI,116,408,False,False,0,5,True,611.4,303,56.629999999999995
2219,WV,94,415,False,True,28,3,False,456.0,283,39.44
2220,DE,87,415,False,False,0,3,False,635.5000000000001,271,62.64
2221,FL,120,415,False,False,0,2,False,573.4000000000001,265,59.53
2222,AK,97,415,False,True,24,0,False,616.7,293,58.870000000000005
2223,ID,134,415,False,False,0,6,False,524.5999999999999,301,57.38999999999999
2224,OH,68,510,False,False,0,2,False,509.0,234,49.72
2225,NH,93,408,False,False,0,1,False,633.4,251,61.190000000000005
2226,MA,120,415,False,False,0,1,False,512.7,323,51.08999999999999
2227,SC,41,408,False,False,0,2,False,688.9000000000001,343,71.96
2228,OR,80,510,False,False,0,2,False,581.9,260,62.01
2229,OH,83,415,False,True,25,2,False,709.0,322,69.8
2230,NC,109,510,True,False,0,2,False,541.3,348,60.459999999999994
2231,KY,66,510,False,True,33,3,False,378.2,314,34.11
2232,ID,104,510,False,False,0,0,False,526.8000000000001,283,44.87
2233,WA,89,510,False,False,0,1,False,597.2,289,54.29
2234,WV,127,510,False,False,0,2,False,579.4,299,63.78000000000001
2235,RI,117,408,False,True,13,1,False,602.8,240,61.37
2236,KS,128,510,False,False,0,2,False,623.8000000000001,348,69.65
2237,NV,88,415,False,False,0,4,True,595.5,287,56.34
2238,NE,61,408,False,False,0,1,True,695.4,345,75.78999999999999
2239,FL,22,415,False,False,0,2,False,596.3,355,59.6
2240,WY,78,415,False,False,0,0,False,521.1999999999999,293,52.91000000000001
2241,WA,56,415,False,True,29,1,False,413.29999999999995,330,30.18
2242,CO,192,415,False,False,0,2,False,633.6999999999999,294,63.21
2243,WI,70,415,False,False,0,2,False,532.1,324,52.269999999999996
2244,KS,148,510,False,False,0,1,False,678.5,276,70.72
2245,RI,65,415,False,True,29,2,False,514.5,302,58.550000000000004
2246,MT,119,510,False,False,0,1,False,546.1999999999999,255,52.44
2247,CO,80,415,False,False,0,0,False,611.6,312,63.15
2248,CT,152,408,False,True,20,5,False,729.6999999999999,349,74.08000000000001
2249,FL,113,510,False,False,0,3,False,444.4,253,41.92
2250,VT,75,510,False,False,0,1,False,719.3,381,68.61999999999999
2251,OH,80,415,False,False,0,1,False,462.5,273,53.53000000000001
2252,NH,148,408,False,False,0,1,False,393.0,334,28.73
2253,RI,63,415,True,False,0,1,False,533.6999999999999,289,41.99999999999999
2254,FL,97,415,False,True,28,1,False,535.8000000000001,248,53.67
2255,MD,166,415,False,False,0,0,False,460.2,321,47.519999999999996
2256,WY,94,408,False,False,0,1,False,615.1999999999999,312,60.84
2257,FL,85,408,False,True,33,1,False,676.2,278,68.80000000000001
2258,TN,80,415,True,False,0,1,True,689.6000000000001,282,75.03999999999999
2259,NC,210,415,False,True,31,3,False,664.3000000000001,294,77.30000000000001
2260,IN,88,415,True,True,25,1,False,733.3,310,80.13000000000001
2261,IA,100,408,False,False,0,4,False,676.7,237,72.10000000000001
2262,WV,154,408,False,True,35,1,False,415.20000000000005,243,37.44
2263,UT,32,510,False,True,26,1,False,662.6,403,71.76
2264,GA,18,408,False,False,0,3,False,611.4000000000001,312,62.24
2265,AK,126,415,False,True,31,0,False,763.1000000000001,271,81.16999999999999
2266,UT,144,510,False,True,37,1,False,570.5,294,64.29
2267,MS,29,510,False,False,0,2,True,760.6999999999999,364,84.91999999999999
2268,AR,86,408,False,True,16,0,False,563.5,306,53.75999999999999
2269,AK,138,415,False,True,37,0,False,420.2,358,37.18
2270,AK,146,415,False,False,0,3,False,740.2,266,69.68
2271,ME,175,415,False,False,0,1,False,685.3,287,58.540000000000006
2272,WV,74,510,False,False,0,2,False,666.0,303,58.59
2273,CT,48,415,False,False,0,2,False,478.0,329,51.06999999999999
2274,GA,74,510,False,True,31,4,False,649.4,206,71.00999999999999
2275,NV,105,415,True,False,0,0,False,626.5,355,64.28
2276,VT,157,510,False,False,0,3,False,555.4,209,55.59
2277,DC,217,415,False,False,0,0,False,655.0999999999999,325,57.870000000000005
2278,TN,68,415,False,False,0,1,False,695.1,225,65.61
2279,OR,80,415,False,False,0,1,False,545.5,333,48.26
2280,MS,38,415,False,True,25,2,False,596.1,338,60.190000000000005
2281,NC,107,415,False,True,38,0,False,704.9,233,67.33999999999999
2282,CO,140,415,False,False,0,3,False,620.7,239,57.98
2283,AR,98,415,False,False,0,5,True,469.3,325,55.39000000000001
2284,PA,114,415,False,False,0,2,False,544.8000000000001,300,53.559999999999995
2285,MN,46,408,False,False,0,1,False,580.3999999999999,302,55.75
2286,NM,118,415,False,True,42,0,False,597.0,322,54.49
2287,UT,37,510,False,False,0,3,False,632.9,309,70.13
2288,NE,34,415,False,False,0,0,False,550.5999999999999,328,56.050000000000004
2289,MS,98,415,True,True,23,1,False,733.0,234,77.82000000000001
2290,NV,113,510,False,False,0,3,True,720.2,365,75.87
2291,OR,69,408,False,False,0,0,False,627.1,229,64.88
2292,VA,121,415,False,False,0,2,False,499.29999999999995,357,49.39999999999999
2293,NJ,59,510,True,True,31,1,False,652.1,239,67.17
2294,WV,59,510,False,False,0,0,False,533.6,352,54.03
2295,OR,190,415,False,False,0,0,False,440.70000000000005,313,46.29
2296,KY,109,415,False,False,0,1,False,622.2,283,61.76
2297,MO,136,415,False,False,0,2,False,536.9,308,47.379999999999995
2298,TX,86,510,False,False,0,1,False,409.9,299,38.42
2299,MN,100,415,False,True,27,0,False,658.5,265,68.58999999999999
2300,FL,106,510,False,False,0,0,False,668.6999999999999,280,63.1
2301,PA,104,415,False,False,0,2,False,568.0,292,54.67
2302,WV,129,415,False,False,0,2,False,606.2,292,57.86000000000001
2303,IN,205,510,False,False,0,2,False,398.9,275,32.489999999999995
2304,OK,93,415,False,True,32,0,False,488.0,338,48.34
2305,NE,123,415,False,False,0,3,False,576.9,287,50.800000000000004
2306,DE,99,415,False,False,0,1,False,684.1,311,70.31
2307,MI,61,415,False,True,33,3,False,683.9999999999999,274,75.1
2308,IL,71,415,False,False,0,1,False,571.3000000000001,272,61.26
2309,UT,4,510,True,False,0,0,False,664.1,268,62.18999999999999
2310,IL,148,408,False,True,25,3,False,693.8,303,72.45000000000002
2311,WA,141,415,False,False,0,1,False,708.6999999999999,329,62.96
2312,NM,56,408,False,False,0,0,False,661.6,267,57.949999999999996
2313,MD,160,415,False,False,0,3,False,574.0,257,67.92
2314,VA,43,408,False,True,35,3,False,663.4,294,67.25
2315,MT,42,415,False,False,0,2,False,508.2,270,53.150000000000006
2316,CT,135,415,True,False,0,1,False,478.0,310,50.300000000000004
2317,AL,106,415,False,False,0,3,False,534.3,253,59.55
2318,WV,106,510,False,False,0,0,False,610.5,305,62.959999999999994
2319,MO,83,415,False,True,30,3,False,715.0,317,78.33
2320,ND,110,415,False,False,0,1,False,518.3,331,51.05
2321,AR,153,408,False,False,0,1,False,800.8,231,69.38
2322,GA,109,510,False,True,35,5,False,776.6,321,76.78
2323,FL,31,510,False,False,0,1,False,579.0,257,56.72
2324,LA,124,510,False,False,0,4,True,596.0999999999999,324,55.72
2325,UT,110,415,False,False,0,2,True,757.8,357,79.69000000000001
2326,AZ,124,415,False,False,0,0,False,633.9,333,68.08000000000001
2327,NY,82,415,False,False,0,6,True,495.69999999999993,255,50.58
2328,KY,122,415,False,False,0,1,False,511.5,280,49.45
2329,AL,137,415,False,False,0,1,False,555.6999999999999,360,50.08
2330,IN,69,510,False,False,0,1,False,579.7,329,54.92
2331,IN,46,415,False,True,34,1,False,707.9000000000001,332,71.86999999999999
2332,FL,103,415,False,False,0,1,False,548.7,287,54.83
2333,NM,16,510,False,False,0,2,False,549.4000000000001,304,51.27
2334,AL,119,415,False,False,0,3,False,446.4,274,40.57
2335,MN,124,510,True,False,0,3,True,539.7,269,54.39
2336,NY,122,415,False,True,37,1,False,687.4,315,66.42999999999999
2337,MD,139,415,False,False,0,4,False,675.3999999999999,307,68.38
2338,KS,67,510,False,False,0,2,False,563.2,299,51.51
2339,WV,84,408,False,False,0,1,False,454.19999999999993,282,43.62
2340,ID,101,510,False,True,17,0,False,592.6,256,61.32
2341,LA,40,510,False,False,0,0,False,638.1,339,53.78000000000001
2342,MI,61,415,False,False,0,2,False,566.0,329,57.52
2343,TN,120,408,True,False,0,1,True,554.3,261,57.339999999999996
2344,CA,95,415,False,False,0,1,False,578.1000000000001,314,62.03000000000001
2345,FL,98,408,False,False,0,0,False,632.5,282,69.99
2346,LA,114,415,False,False,0,2,False,520.6,302,51.6
2347,IL,68,415,True,True,29,1,True,584.6,303,60.66
2348,AL,149,415,False,True,20,2,False,695.6999999999999,317,75.69
2349,CT,22,408,False,False,0,0,False,666.1,308,66.52
2350,PA,176,415,False,False,0,0,False,347.7,338,43.32
2351,TX,152,415,False,False,0,2,False,615.0,313,56.660000000000004
2352,VA,118,408,False,False,0,0,False,571.1999999999999,229,57.7
2353,MO,101,415,True,False,0,1,False,574.8000000000001,225,53.980000000000004
2354,MT,102,408,False,False,0,2,True,701.1,303,77.09
2355,ND,118,408,False,False,0,2,False,732.0,327,72.86999999999999
2356,FL,105,415,False,False,0,2,True,838.4,332,84.85
2357,WI,153,510,False,False,0,1,True,621.8000000000001,321,61.220000000000006
2358,KY,71,415,False,False,0,0,False,425.70000000000005,348,43.32
2359,MD,71,415,False,True,31,1,False,585.8000000000001,274,52.440000000000005
2360,IN,68,415,False,False,0,2,False,593.3,319,64.56
2361,MA,66,415,False,False,0,3,False,404.0,269,38.93000000000001
2362,ND,101,415,False,False,0,3,False,634.7,374,65.04
2363,VT,116,415,False,False,0,0,False,515.5,253,48.66
2364,CT,54,415,False,True,33,0,False,602.4000000000001,211,61.35
2365,VA,112,408,False,True,29,1,False,738.4,310,70.22
2366,MS,122,408,False,True,45,1,False,512.7,293,50.599999999999994
2367,AK,74,415,False,False,0,3,False,633.7,305,70.75
2368,WY,90,415,False,False,0,1,False,585.2,277,65.26
2369,NY,112,415,False,False,0,4,True,538.9,342,53.669999999999995
2370,NC,85,510,False,False,0,4,False,561.8000000000001,310,57.190000000000005
2371,IL,100,415,False,False,0,1,False,682.9000000000001,273,66.85
2372,OH,114,415,False,False,0,2,False,566.4,311,57.43
2373,RI,83,510,False,False,0,0,False,647.3,316,69.99
2374,WY,157,415,True,False,0,0,False,610.1,314,59.660000000000004
2375,OR,51,510,False,False,0,2,False,519.9,333,41.43000000000001
2376,NV,42,415,False,False,0,1,True,688.9999999999999,239,79.58999999999999
2377,ND,101,415,False,True,36,1,True,585.5999999999999,362,50.7
2378,OR,112,510,False,False,0,3,False,523.6,324,58.74
2379,ND,56,510,False,False,0,2,False,597.0999999999999,304,59.41
2380,NJ,53,408,False,False,0,9,True,598.6999999999999,366,63.099999999999994
2381,WV,64,415,False,True,22,1,False,569.8000000000001,236,57.64
2382,VA,123,408,False,False,0,0,False,402.2,360,47.16
2383,ID,68,510,False,True,30,2,False,565.5,330,52.31
2384,CT,40,510,True,False,0,0,False,705.6999999999999,303,71.43
2385,NM,132,408,False,False,0,0,False,720.9999999999999,266,72.46
2386,CT,120,408,True,False,0,2,True,569.6999999999999,292,59.93000000000001
2387,MI,108,408,False,True,32,6,True,517.9,323,55.94
2388,SC,161,510,False,False,0,1,True,785.4,346,84.1
2389,SC,130,415,False,False,0,0,True,583.3000000000001,348,62.82
2390,NY,122,510,False,False,0,0,False,670.7,309,62.51
2391,MT,130,408,False,True,19,2,False,582.2,306,56.27
2392,WY,90,510,False,False,0,1,False,644.1,351,57.9
2393,NE,139,415,False,True,25,0,False,390.90000000000003,266,39.97
2394,IN,57,415,False,False,0,3,False,597.3000000000001,349,60.06
2395,CO,128,510,False,False,0,4,False,706.5999999999999,272,67.72
2396,WY,127,510,True,False,0,2,False,598.6,292,64.6
2397,MD,107,415,False,False,0,1,True,649.0,241,76.74000000000001
2398,OK,177,408,False,False,0,1,False,521.6,271,54.199999999999996
2399,SD,121,415,False,False,0,1,False,449.9,281,50.910000000000004
2400,SC,99,510,True,True,39,0,False,602.9,304,56.62
2401,NY,126,415,True,False,0,1,True,716.3,293,76.03
2402,NY,77,415,False,True,33,5,True,475.40000000000003,327,51.199999999999996
2403,WV,21,415,False,False,0,2,False,475.0,352,43.71999999999999
2404,WA,56,408,False,False,0,1,False,552.2,236,61.71
2405,ID,92,415,False,True,29,1,True,541.3,364,59.11
2406,MN,81,510,False,False,0,2,False,624.4000000000001,315,59.879999999999995
2407,TX,139,510,True,True,31,1,True,631.1999999999999,272,64.88000000000001
2408,AZ,68,415,False,False,0,1,False,610.8000000000001,288,65.04
2409,DE,183,415,False,True,8,2,False,560.8000000000001,351,49.42
2410,CO,90,408,False,False,0,0,False,445.6,355,45.07
2411,WI,165,408,False,False,0,1,False,617.3,268,60.419999999999995
2412,WI,89,415,False,False,0,1,True,661.8,320,78.86
2413,NJ,59,510,False,False,0,0,False,712.5999999999999,265,67.71
2414,IL,16,415,True,False,0,0,False,454.2,246,41.519999999999996
2415,DC,114,415,False,False,0,5,True,593.0,339,53.550000000000004
2416,IA,113,510,False,False,0,2,False,600.0,341,59.449999999999996
2417,GA,120,408,False,False,0,2,False,440.9,284,41.67
2418,AK,115,415,False,False,0,0,False,636.9,288,63.58
2419,CA,37,510,False,False,0,2,True,717.5,300,74.74000000000001
2420,MN,100,415,True,False,0,2,True,505.80000000000007,293,52.550000000000004
2421,CO,132,415,False,False,0,4,True,519.9000000000001,282,55.93000000000001
2422,KY,38,408,False,True,36,2,False,481.5,266,46.160000000000004
2423,SC,1,408,False,False,0,0,False,436.9,273,45.419999999999995
2424,MT,97,415,False,True,15,1,False,477.69999999999993,339,45.489999999999995
2425,KY,55,415,False,True,28,2,False,498.8,288,45.44
2426,WV,75,415,False,False,0,1,False,615.6,356,54.10999999999999
2427,ID,83,415,False,False,0,2,False,600.1,278,57.160000000000004
2428,MN,40,510,False,False,0,6,True,515.1999999999999,298,44.349999999999994
2429,MA,101,415,False,True,21,2,False,690.6,272,71.47
2430,MD,120,415,False,True,40,0,False,591.1,301,56.03
2431,SD,183,415,False,True,31,1,False,571.5,267,57.150000000000006
2432,PA,75,510,False,False,0,4,True,563.6999999999999,330,52.349999999999994
2433,KY,80,415,False,False,0,2,False,608.2,330,65.89999999999999
2434,ID,88,415,False,False,0,0,False,485.90000000000003,324,41.059999999999995
2435,NY,112,415,False,True,23,1,False,806.1,288,87.03
2436,NM,63,510,False,False,0,1,False,612.5,341,65.67
2437,CA,105,415,False,True,31,4,True,688.3999999999999,332,56.51
2438,ID,92,415,False,False,0,2,False,642.5,310,65.73
2439,WY,177,415,False,False,0,1,False,557.8,324,57.09
2440,NM,118,510,False,False,0,0,False,573.1,373,60.400000000000006
2441,HI,111,408,False,True,13,1,False,544.2,300,55.82
2442,ID,82,510,False,True,34,3,False,677.2,316,66.73
2443,NC,74,415,False,False,0,0,False,451.1,308,41.58
2444,TX,121,415,False,True,31,5,False,679.2000000000002,335,76.81
2445,GA,131,408,False,False,0,1,False,560.8000000000001,309,60.51
2446,AL,125,408,False,False,0,2,False,547.7,340,54.660000000000004
2447,ME,19,415,False,False,0,1,False,564.1999999999999,335,58.64999999999999
2448,VA,138,415,False,False,0,3,False,498.2,305,60.55
2449,ID,119,415,False,False,0,3,False,661.5,335,69.27999999999999
2450,NY,137,510,False,False,0,1,False,608.0,315,52.980000000000004
2451,NC,182,415,False,False,0,2,True,667.6,336,75.52000000000001
2452,OH,135,415,False,False,0,1,False,473.29999999999995,291,54.940000000000005
2453,HI,134,415,False,True,38,1,False,601.1,237,64.57
2454,DC,45,415,False,False,0,1,False,582.3,333,50.279999999999994
2455,TN,129,408,False,False,0,1,False,515.2,374,47.42
2456,VT,142,415,False,False,0,4,False,627.8,308,66.93
2457,MD,130,415,False,True,45,1,False,624.5,284,61.35999999999999
2458,LA,163,408,False,True,23,1,False,760.1999999999999,323,73.53999999999999
2459,HI,105,415,False,False,0,4,False,624.0,268,64.85
2460,FL,119,415,False,False,0,2,False,512.1,283,45.02
2461,WY,78,408,False,False,0,0,False,599.5999999999999,330,64.27
2462,NE,92,415,False,False,0,2,False,527.8,310,55.449999999999996
2463,WY,146,415,False,True,11,2,False,596.0,265,58.629999999999995
2464,OR,125,408,False,True,32,1,False,426.1,302,39.19
